1522,96
1900,1596
1980,169
1368,615
1443,1631
12,1589
432,1306
1178,998
351,1264
139,1993
1155,366
126,1332
921,384
887,567
853,697
1919,1050
394,152
534,589
1958,943
1873,1364
1572,11
1769,697
651,1397
1453,1603
270,1430
1076,402
103,896
792,1369
1481,579
472,305
708,1052
1361,751
1220,523
1374,909
53,1920
663,272
1353,1972
387,363
1560,448
1246,1872
977,1469
1310,1029
1920,1166
1048,869
565,1046
1620,1495
524,406
213,578
1278,93
114,605
1601,991
667,1752
633,1044
826,1998
1228,38
1221,1779
765,621
1925,1138
261,46
1946,72
1931,380
877,1743
1207,876
233,824
1592,794
1782,1543
299,1879
1472,498
868,455
1443,1252
1174,122
123,395
1015,1436
732,105
839,1556
1883,1436
1933,242
1875,1733
1209,851
331,487
279,448
114,1281
1799,836
1313,333
1973,420
1620,561
33,818
1168,1583
1915,493
396,1024
1673,998
422,1554
686,1751
1849,517
70,984
1156,461
577,1741
1236,1853
679,1714
298,1968
204,512
1302,1137
874,1642
126,138
1593,1573
1174,1689
994,1713
1594,103
401,457
981,1502
1365,291
1638,446
291,294
554,2000
1813,1311
1343,1451
724,730
1685,1242
1357,1804
1197,8
772,1554
505,1094
1391,783
1067,664
780,1667
464,1429
667,1872
1119,51
1478,1718
1351,1677
1355,1662
1457,330
113,238
63,399
1728,432
785,1082
1011,1138
613,1327
708,1049
24,1632
943,359
793,725
297,596
1108,1091
1205,634
93,422
637,717
1212,264
1061,1704
1201,752
983,1478
429,1437
1116,1166
138,1670
1291,162
910,922
1673,52
1251,103
351,1567
1542,1798
1752,251
1646,528
1527,1206
1617,1001
483,528
335,1123
1595,689
5,1838
349,1960
387,517
948,1942
1388,343
907,336
5,1073
407,1223
1416,1682
1888,280
1482,1447
1746,1616
1487,314
242,498
296,1329
1700,438
251,1168
263,1471
833,1235
1992,1251
452,135
1320,586
1156,1823
120,61
1207,759
569,1352
1312,1673
944,1215
2000,1197
619,1492
844,1746
190,851
585,1225
947,1866
600,1625
1469,529
996,331
451,1107
1568,241
1751,828
52,712
849,567
729,175
1157,509
1152,1945
1415,749
1120,1869
1311,580
1182,644
1772,1477
574,1459
140,986
1443,636
419,533
604,1699
1401,1460
94,476
864,268
1176,1312
532,828
1830,1609
1877,1310
352,1240
164,660
1625,199
1494,1719
1618,1629
646,864
1914,1505
970,1918
705,309
784,719
662,523
674,156
1307,1554
1929,674
1520,1252
1764,17
253,1065
1790,568
822,936
1693,1646
1178,1419
1972,769
1859,1103
714,1984
1672,1833
1148,37
1772,344
1141,1872
1096,1386
1950,1480
1733,406
722,1689
1689,659
1672,1726
649,7
351,1905
970,1901
336,1565
118,470
1171,1327
1325,844
831,1335
288,893
218,1731
1374,811
1784,1449
310,1560
548,1221
1540,1740
11,1422
1441,947
1328,692
1615,1478
436,228
313,665
1236,1151
692,1485
1856,229
888,976
278,1612
585,1147
231,1441
291,1535
1297,682
743,391
1824,1857
1428,1615
1022,912
529,1761
1480,464
1200,859
1674,1421
406,139
1799,1800
1287,835
174,600
246,1880
1847,1127
1756,627
495,970
1765,233
1172,1209
1661,237
968,1932
947,1470
1616,1224
20,650
1752,988
504,1286
1602,1629
403,555
320,831
776,1399
762,468
1521,538
612,959
1856,688
1800,24
1713,691
1443,642
1132,547
1409,1443
1511,1339
1613,189
1082,1780
1925,1761
510,582
910,75
1715,1727
1637,979
709,1459
1070,1893
1533,580
1285,1381
379,240
1139,1388
260,276
289,1919
224,507
131,1567
848,1588
695,525
219,798
579,573
1409,1919
882,1093
1953,1260
841,130
373,1896
1955,484
1001,691
1830,1014
1362,1144
1108,1022
1631,313
236,1341
570,1431
1972,162
306,1554
406,248
1156,1190
23,254
203,680
1225,1853
164,516
424,1832
632,283
1330,1452
598,113
687,787
1676,1434
1991,784
438,1851
361,1038
921,1002
1674,1419
1834,449
879,1868
247,1563
420,949
936,0
779,677
1652,32
1412,1210
1429,1936
838,233
1082,1172
591,31
1865,234
321,616
1847,300
336,1283
1761,1620
1131,324
1621,264
747,1506
425,47
807,772
1864,1141
415,1219
394,345
752,939
942,1523
1473,1195
318,1708
1326,1740
1327,1831
60,912
199,252
1545,1148
1927,178
390,719
34,1108
1318,835
489,1173
463,348
130,1200
355,260
537,907
1117,333
13,998
1673,1572
284,1310
1974,197
1116,1905
1896,11
1735,249
1094,777
393,467
1873,1927
620,1012
436,1278
1370,317
180,661
1334,1756
1151,644
1269,277
270,951
1117,753
182,246
1609,133
865,1463
207,1473
851,197
1331,185
932,1644
837,1882
882,969
303,519
1427,1840
1406,454
961,168
102,690
1486,1306
1953,345
1909,1050
1778,1356
111,344
1706,1417
690,1877
1607,1252
947,1785
1780,1801
405,508
927,1440
809,1806
1440,460
1173,61
1656,1590
1577,1774
1918,1566
1711,487
1542,355
883,1945
1246,1191
1644,252
758,502
1669,1942
371,243
599,849
1197,1486
1080,304
1836,121
1209,643
1080,1692
675,487
1037,1804
246,579
514,1783
1504,1067
114,363
144,193
671,1958
1029,765
430,1461
342,705
1206,1397
1203,1173
933,1783
1777,1193
1377,1927
496,1390
519,1414
1979,1534
1970,171
765,859
1291,390
663,1527
2000,1301
1445,1918
571,1854
857,1009
740,1917
669,156
1171,680
1196,612
1330,1229
743,721
1848,948
1784,1392
526,1859
849,378
1212,705
84,1660
589,1928
1367,910
548,961
1171,991
13,1448
1664,1385
344,1562
227,1457
69,977
1636,636
1137,638
628,534
237,1166
1940,292
1368,837
1024,1588
1954,1968
1665,1571
480,1500
965,756
928,1189
685,275
1046,1147
1462,630
808,1086
882,306
666,1061
837,1012
505,785
1848,1933
23,1502
1813,1343
380,536
1109,958
269,1619
1665,1032
1423,1527
929,383
1014,460
1126,737
1248,1183
155,496
549,635
538,408
1289,276
1697,779
1957,649
302,1854
913,562
1102,112
463,1027
1229,1277
1802,866
618,1161
1597,408
1847,1857
518,1083
123,628
1241,219
1410,1370
1479,1881
1218,1019
1895,771
1936,1410
754,165
1311,222
1039,446
1781,1731
41,324
1758,850
714,1532
486,723
944,1027
1822,1712
696,40
1220,433
1575,1461
1385,635
971,277
1085,1957
1987,629
315,1249
1148,187
1488,13
1091,1105
560,495
740,1196
1010,904
1891,537
1422,668
1654,1002
955,1506
1640,1366
1921,1266
349,511
1050,1960
1653,1758
1051,1616
1913,449
1237,405
305,1807
918,1699
371,590
1492,1990
1441,44
726,1804
845,59
1029,947
1679,247
1207,29
1541,274
1055,1558
287,623
1901,1950
1892,1760
267,1449
1823,1523
13,1726
330,1161
1587,1583
1980,404
1023,97
970,1685
1018,1125
562,782
1519,177
282,1059
479,972
1665,1713
288,1353
910,1947
1503,1754
1452,1217
1391,1350
1076,1407
868,1050
1377,1578
129,1782
899,1925
1275,1442
407,1023
786,720
1700,766
1146,1745
451,1172
484,43
1447,1943
705,253
9,1193
963,403
200,1265
787,58
1067,878
1705,148
1552,259
848,3
702,1078
687,1319
1562,1409
486,1905
100,955
101,1945
1773,1091
1104,1393
48,1244
1147,474
1778,1749
57,928
357,1674
419,85
383,713
260,1374
848,1844
379,844
1628,1388
55,1237
1866,627
1724,358
1500,1553
315,1603
307,1075
451,527
561,1957
486,1933
466,600
1707,1283
1358,160
54,469
800,1999
638,692
994,1442
950,202
1765,669
11,758
1837,166
921,109
1673,1614
564,1187
1956,1177
1567,714
798,505
441,1806
1989,1711
1460,96
608,1925
1964,143
1633,117
1499,652
1032,1085
26,1628
1869,85
1094,1933
834,675
965,579
1769,296
392,224
733,1550
825,1888
1643,1695
121,45
595,1688
605,1541
321,1448
846,1001
52,650
260,618
1812,61
1558,1979
1788,1525
1406,1717
590,338
705,1284
567,1397
448,1642
346,945
236,89
760,1506
320,627
1074,510
1564,386
612,633
813,230
1491,1973
198,1383
736,608
1388,1926
1613,826
1208,370
1984,239
1862,929
984,1050
394,885
1173,667
42,608
1049,1201
1422,1005
1438,698
1208,1105
