1952,1791
1884,234
75,1567
951,1084
1454,103
1752,227
1404,1184
1171,1775
1167,1899
1521,1015
631,490
1399,116
1461,1815
1971,1281
382,112
1336,1260
1199,926
1170,282
506,1398
1728,577
1813,826
1629,1959
1597,1960
689,663
1343,375
670,175
714,303
1059,1152
1673,1864
1853,1186
394,1804
1701,638
1962,1752
1901,1650
349,1880
554,1524
1108,190
1001,1539
1971,194
148,1695
1927,574
271,870
121,657
1399,20
855,756
250,1081
1211,1308
58,639
1779,660
910,1841
1580,161
319,645
1059,1390
293,951
1428,1116
1359,283
625,1184
1331,145
829,1467
354,1182
686,474
246,646
1146,1377
1582,316
119,1527
1367,70
1821,341
25,495
626,1513
1869,806
1968,531
1006,1500
1086,1097
577,590
1685,107
787,1980
213,875
401,626
1714,537
1524,1982
1259,1683
1103,500
908,1514
82,146
1729,48
1053,1940
1785,1875
1197,1723
195,1384
593,615
666,527
491,970
907,1322
1822,1817
763,953
47,1634
1190,1849
1545,467
619,1391
629,1540
1847,93
635,1206
25,1636
866,1857
1539,277
962,7
1837,1389
167,798
705,1294
1600,231
950,675
1298,371
1949,1514
1497,1125
258,1907
1643,454
740,1425
663,274
1134,237
162,322
480,535
385,747
261,564
1827,419
1450,1282
1419,148
1098,1684
1814,1780
50,943
30,1629
92,1663
184,121
617,1743
148,1879
1034,369
528,282
1783,288
779,193
1165,1120
1383,1358
1140,1199
1044,1660
912,823
1852,1645
202,970
1233,1721
386,1170
1528,3
317,1156
724,1831
133,712
826,1791
373,1032
996,1675
843,1199
780,1304
624,822
387,1995
1003,1115
327,885
807,955
1655,1673
40,1731
1913,460
394,74
142,897
1951,1403
1063,941
13,1632
1921,149
1691,1484
740,1222
1470,482
1686,1826
1403,1726
1097,1509
875,1068
934,744
427,918
1007,1404
773,386
189,1623
1967,998
1067,784
945,760
1613,420
1671,1216
220,729
1853,896
1579,1225
1470,1841
804,1563
1107,913
1731,206
62,956
948,978
990,255
765,249
977,1874
1734,1017
1317,1010
216,373
94,1415
1681,297
1348,298
67,1930
1006,1306
689,1626
1393,576
1242,1866
128,564
1071,811
422,734
1074,164
1865,592
1669,743
1118,352
1573,132
738,1726
1253,641
1827,1742
11,830
1279,1311
927,1580
191,34
1449,1443
488,1053
1838,848
1823,890
299,877
1751,1274
1554,875
1226,911
194,192
1170,1824
989,0
492,868
528,1695
1589,1084
1595,1166
1890,81
842,1671
1747,1543
207,727
1781,231
304,215
1128,1906
715,1925
1603,1853
1620,1206
1781,1567
1193,1687
1918,1036
1559,243
1250,1929
1396,1111
136,1695
298,1529
575,1813
517,1692
1802,612
722,520
1375,1733
1768,969
1739,945
405,1256
1799,1845
1764,111
818,1851
1569,939
1647,259
758,1579
1145,1435
629,10
861,573
1957,1880
603,1021
449,1103
1311,1552
1328,205
1135,1317
624,1908
1269,1968
807,971
714,218
989,1582
1903,1053
92,1453
1935,1300
1601,608
237,620
1045,1867
1531,716
218,1600
817,1046
1321,1920
788,1406
868,282
493,1931
1584,1046
865,1636
1280,1711
741,990
1196,31
615,1298
1,1145
1569,1280
520,50
1512,1763
1137,748
1986,1572
0,748
537,181
1241,945
1552,567
1698,1051
1226,905
22,1125
1043,950
878,1464
1778,25
280,1798
687,1356
1130,829
998,1184
1538,1757
935,207
805,1164
348,1309
411,604
1181,375
765,815
1010,1570
225,936
1067,696
1610,1907
685,1861
165,1339
1181,1323
598,477
1242,1832
945,1305
708,117
1728,110
474,826
644,1857
310,1969
1831,1456
153,708
184,1102
693,810
1963,290
417,445
1328,1341
209,457
1869,1437
309,204
1736,1705
444,1668
1108,126
131,1620
741,46
1352,1195
1728,1647
396,1734
1957,899
1483,292
1157,353
1902,622
1343,952
1317,1670
1102,1112
1935,925
119,223
1317,250
386,653
1789,449
237,1540
1961,1470
542,373
407,435
1671,1754
1957,1525
823,645
202,793
566,1125
698,1699
1127,931
303,80
1219,110
52,1309
1415,205
1366,1209
556,486
1529,1266
773,1502
1401,412
559,1233
43,1858
1045,1463
1087,1573
1183,1367
730,768
446,1485
1594,716
457,313
1223,595
394,808
1770,506
51,245
988,1345
310,940
508,1459
540,766
1231,739
781,1309
1135,1854
228,456
750,297
825,1847
1637,173
403,754
565,83
130,536
442,1770
999,1492
1575,552
99,1740
1868,193
1188,566
1891,1616
427,1496
1569,1554
1142,1837
1172,358
719,1048
470,1287
1414,16
511,1528
927,515
1758,414
935,820
397,1341
234,1069
389,339
1711,3
1125,1192
782,589
1321,656
1708,1327
1922,557
57,1704
1940,1624
876,315
