1263,1559
1073,1897
1233,1167
801,298
664,1868
1555,1621
429,706
81,1217
1389,37
1340,525
429,1427
741,1886
1616,1135
1706,988
331,1183
604,1317
1196,1209
821,1917
510,344
997,789
1314,498
1324,848
349,1094
1273,974
511,114
372,1562
1704,568
841,1750
1732,1677
1764,1750
1329,1207
1458,578
618,353
1907,1485
1128,788
655,1156
1453,1517
470,1604
466,1154
315,1528
1428,1807
1821,1813
1135,409
215,139
1890,629
1804,940
1688,1344
1460,834
945,1828
993,1018
629,454
1272,1053
200,135
1435,1015
1888,869
1755,1459
1435,1329
1341,560
1754,782
327,1152
1178,483
1616,543
868,1462
1655,1627
678,449
560,1712
1446,1188
1696,52
1281,1369
1725,639
1140,753
1929,1509
1327,498
1103,620
1782,351
1697,321
64,577
1390,6
1531,1485
1675,672
975,1347
473,1896
294,1108
188,1859
1847,196
795,744
630,1906
786,343
1043,591
1601,1165
467,597
807,759
1246,1124
1781,1222
1904,1453
19,1394
637,1684
958,1532
401,867
929,1567
665,176
1381,644
1702,51
756,659
677,757
1990,1313
1280,1919
1814,32
1309,771
735,1051
285,357
1890,1981
906,1934
825,1793
969,1761
1648,719
1721,480
1192,1973
223,954
1691,1080
742,54
153,166
1838,1548
1672,233
1763,1742
861,863
690,1418
1799,993
367,1758
66,1913
713,878
1464,852
1920,394
530,1418
835,669
1407,1202
933,985
347,1704
1372,190
1828,1600
415,1606
915,794
1324,616
1428,545
66,1770
1971,1359
291,113
435,1324
686,1686
1747,1140
1159,1234
981,1649
797,1921
491,1631
1692,544
65,1283
411,1949
1307,255
1589,663
1336,1794
1417,286
1473,808
486,494
1073,665
1231,584
1558,594
1463,1154
160,257
165,1573
396,1428
1849,1250
583,1831
852,1459
925,663
661,976
1494,254
933,1937
945,1679
1384,736
342,1787
879,254
1993,233
750,1889
502,1260
1052,1858
1833,1859
739,862
67,1352
957,1110
667,672
1522,1556
1610,1983
1810,1387
1547,1621
1641,909
529,1576
1036,509
821,1288
168,207
1595,1036
1976,895
1858,304
1408,1103
1694,580
801,418
201,70
1429,1223
396,1852
55,129
1089,1406
311,1972
53,1777
662,942
1108,708
1320,1562
85,1622
1753,284
52,982
1480,1120
1906,373
973,1798
476,1434
1141,1427
336,1557
1726,402
1094,41
1488,600
657,902
1664,1104
1179,1722
6,248
1380,195
1974,1604
1798,984
1768,766
917,260
1374,1380
1356,483
587,344
1404,1977
1143,323
1663,1039
666,326
113,709
1646,1822
410,907
1653,647
1767,324
1986,1151
1640,1876
1565,115
1312,1372
361,1223
239,119
371,437
526,1651
81,1952
1520,1434
614,396
1864,558
1138,575
1089,698
1717,199
531,26
1943,360
633,1565
300,246
1566,1175
585,624
1037,1013
1992,1058
1014,1508
357,1721
337,322
527,187
425,502
728,640
536,1208
278,531
1971,225
1421,1023
1654,9
1050,1039
777,123
532,1833
562,489
1668,1042
934,1330
1390,887
773,555
126,1044
1677,856
1955,343
1719,1085
1864,1834
34,292
1786,640
359,616
569,1835
1032,935
478,1449
907,1134
156,717
299,1494
166,1521
1974,1167
923,1656
953,1625
814,1380
523,1176
129,1612
1034,881
562,1046
66,1544
643,261
169,250
104,1742
908,1783
717,916
378,1106
1397,1281
1012,899
550,1785
727,567
1367,811
1960,1364
592,1548
558,1034
1329,1019
990,1901
606,1270
1572,1716
1082,1885
1261,278
521,515
918,1381
25,588
1723,1163
1787,1894
870,1604
1147,939
1820,525
1333,578
107,296
722,659
18,65
1130,1300
1799,1839
575,826
1051,180
1033,528
649,245
375,899
655,184
1405,1633
1783,1110
587,342
59,1179
1651,1797
650,298
1407,147
1499,1348
591,1061
513,1942
77,1043
1119,94
1610,1410
966,907
853,1707
1820,1691
1443,927
587,1322
1571,1065
143,833
1974,1754
879,1515
1376,309
304,1787
1914,329
99,227
986,1376
1348,2000
1158,269
1215,371
1584,1558
1730,838
1426,790
1725,476
942,1764
247,882
1163,433
1621,1964
1215,358
1415,1238
1591,1416
917,306
877,907
622,1138
598,974
1859,946
146,852
172,1060
317,1695
1398,1729
1888,1872
67,731
758,148
54,1907
29,1424
338,1570
1068,1533
1292,1749
1466,162
1996,328
844,1323
600,917
1005,1473
1962,1521
617,1169
1263,1571
1858,134
533,1079
1889,1291
161,36
1278,1222
75,728
655,488
200,983
1852,501
544,1137
1976,1260
358,1442
1066,154
1493,1576
1902,1453
174,1103
532,1496
1152,1380
41,985
1164,1646
1078,212
330,236
608,1888
1837,1011
940,848
636,704
1099,1810
338,100
1522,1666
1306,1810
1873,247
502,1208
1427,574
1139,825
612,1278
474,1275
43,703
1903,226
1715,1898
900,1862
966,803
941,936
142,796
1543,441
892,1349
1183,865
67,545
649,1057
843,281
287,914
1604,1058
928,1112
983,1003
363,743
369,1305
365,1347
1610,1613
1814,1393
549,303
258,1778
1962,841
1931,1809
828,276
814,402
328,1328
62,482
223,487
1035,418
1116,1916
602,199
583,1728
1995,635
1128,1265
42,1436
867,1415
828,407
1207,1715
1976,1236
420,219
517,857
962,1952
1857,1292
685,1026
95,1915
1662,1464
1261,584
161,1547
1085,1804
1983,1096
696,1277
1337,1966
1108,649
371,469
291,1987
1581,1677
431,450
333,454
1931,1578
34,321
879,1277
978,934
766,1433
449,472
461,1368
758,1705
252,1584
1955,16
1238,1926
248,1216
637,523
1901,1831
1389,1789
144,358
1411,1157
630,1835
1926,1571
518,525
1436,680
1339,270
1684,622
1372,1368
681,779
330,1497
114,1270
294,450
1215,1709
1308,1351
861,1979
486,1028
1123,18
155,891
1062,590
1048,1301
652,1989
606,445
1904,1399
665,1518
631,110
1627,1578
184,256
1441,1526
1246,1659
1371,1002
1652,1662
729,793
1387,1703
18,573
438,937
740,1685
1531,1727
642,1924
878,1264
924,1235
210,230
447,1135
149,603
1742,1589
1011,1458
857,1333
1387,1914
616,45
383,1062
1738,82
709,1412
931,1078
1551,1915
1403,1140
1319,1683
1066,1931
470,1363
1317,1804
284,1848
280,91
778,332
458,391
454,962
290,1076
1860,739
235,1440
1078,64
1419,65
1331,1507
1836,199
22,952
569,1395
1854,1458
1300,1638
641,1200
903,1625
407,1047
1572,1795
1162,327
640,884
1125,757
1559,879
538,3
999,1822
1196,1341
1460,1754
1118,1853
555,146
1742,37
1752,105
1325,8
470,382
374,1180
1002,235
991,897
569,136
524,796
1901,992
955,1049
915,1402
784,1021
158,465
255,568
1342,1997
227,281
562,476
198,469
1656,1798
1546,549
1801,594
1145,1910
597,1668
1239,706
1882,621
440,62
926,336
708,1352
1968,1417
845,1352
584,1491
955,1012
782,1686
1982,62
649,1012
1716,463
1324,855
868,1992
881,1935
1606,566
225,686
1959,761
1799,925
654,26
1128,125
956,586
22,1611
467,1729
1154,26
1406,927
1921,659
1463,1103
1367,436
1787,1300
1410,1459
444,1517
824,1515
745,1272
1795,715
1789,1375
527,29
1261,1710
1291,1757
23,889
1608,1813
1099,1950
1976,1273
17,153
148,855
1888,1292
1446,154
1221,1067
1623,184
1581,984
1036,908
1184,535
819,1137
1148,789
1245,330
1167,1800
1290,127
1070,1941
1474,382
335,1023
1717,1378
737,450
1247,1177
130,1130
1201,732
1968,327
1426,519
407,1732
512,801
705,549
1579,1894
857,232
185,508
440,1739
1024,1783
33,572
637,1537
211,324
1427,40
1643,746
244,1400
1586,1657
738,1097
994,1534
632,1956
1576,1943
1524,209
908,1572
194,1659
538,1390
1177,1551
296,1890
994,1556
979,1801
645,884
386,991
1337,1108
169,265
1054,296
1172,1000
351,1060
204,46
654,593
1060,1928
1342,172
1385,1911
1996,1839
1772,763
1121,432
1082,1236
739,1282
593,410
1521,777
198,3
847,1412
1886,1267
874,1715
180,769
737,887
627,960
1204,981
1374,771
1320,591
1166,286
639,1365
126,1003
1630,1155
646,1765
1505,80
853,1772
138,697
1078,1901
1082,726
1004,800
776,1290
1169,1427
1620,1996
662,396
860,1203
1244,1578
476,519
1203,1697
1806,1473
1816,121
1602,303
1701,614
863,1860
1960,2000
507,1835
545,1260
1497,1190
572,580
1679,592
626,1403
