1320,1564
1411,1744
1790,602
647,274
1092,1963
714,1708
689,1233
1512,1999
1708,1099
449,1259
284,1055
488,908
938,495
1932,44
83,1182
1742,786
710,759
383,303
130,1000
543,490
753,1618
868,1029
1061,969
56,1710
106,1344
1596,83
1,808
772,192
416,6
319,380
1147,1762
1548,392
1321,795
195,275
1614,1790
828,1672
1835,274
565,798
836,393
148,1566
581,1598
1913,309
92,1470
1720,995
353,1465
227,1711
1042,709
603,1099
810,313
134,938
693,951
57,1170
85,176
677,1494
478,1839
55,1242
1723,1129
1740,1268
1215,840
78,920
1757,1678
761,241
1901,1737
1435,180
1180,146
1725,1323
1547,1655
1688,1469
1116,1045
48,280
239,1142
583,308
1801,781
513,837
615,1517
1007,1609
1648,1729
904,640
1407,673
1446,692
347,842
522,417
1447,479
1902,1486
1411,981
749,1657
472,608
1745,1836
813,1587
146,545
1533,1469
1384,1340
904,87
1759,910
1273,627
1032,1323
803,414
80,830
1859,1143
1221,324
342,1072
1514,1019
433,1394
250,614
480,1587
704,582
1303,212
1859,1855
267,1779
1047,175
1547,1941
789,1345
272,1523
1674,801
35,776
262,527
848,1229
1509,455
311,1459
825,398
315,1198
1077,1871
319,604
818,374
891,1368
1602,253
1380,471
469,471
1035,733
399,457
69,1725
134,628
1405,391
145,1162
2000,856
250,1296
362,1610
1456,1195
1473,92
132,521
339,236
29,889
954,1632
1328,523
581,1084
941,896
327,926
1188,1919
1475,1532
1998,206
1042,87
1583,1533
462,662
666,789
1448,336
992,278
1233,928
1428,645
93,1769
327,1120
485,309
1271,269
1868,1592
1258,1546
183,1975
1532,1837
1772,1367
851,129
323,186
952,371
1135,1217
1256,133
1066,26
210,1262
321,642
1449,755
539,1681
1378,1864
1012,1789
6,1676
1595,5
936,333
1089,544
1156,490
1035,1472
619,568
181,1563
970,1813
798,1427
1956,1237
480,55
787,290
1120,164
1801,633
68,1445
322,15
47,1713
1129,1313
1626,1801
419,1797
712,877
18,1475
128,1517
1264,1033
1167,711
891,880
83,691
294,1175
1325,251
1424,876
1488,378
558,1797
1030,1573
954,528
1048,547
1090,1643
484,238
48,517
824,355
1017,1794
1932,1482
1097,175
921,296
1930,424
1688,1185
836,1729
1491,605
1911,322
423,3
210,723
418,1593
202,466
255,811
1131,1103
1656,370
837,1847
911,1080
1165,532
766,1269
1669,456
975,1101
555,1627
763,1437
1702,954
1351,840
1843,1891
1550,1168
148,1673
66,1829
1953,959
847,988
41,475
1546,74
1515,668
489,195
1041,1389
152,1512
1422,605
1455,100
1920,584
55,1567
1847,758
854,1986
971,1710
1057,386
1505,1819
1251,978
627,1734
480,381
977,1171
1388,1030
569,895
383,564
659,827
1564,1907
612,1868
1670,489
49,1404
1517,654
149,1285
1449,318
1086,1980
116,427
503,1315
475,1246
887,1415
1997,1554
5,1954
1819,1302
831,1109
1215,374
163,281
373,1791
589,35
381,693
1686,1065
1080,991
1787,1818
198,633
57,851
297,1723
72,806
491,912
139,1316
943,600
1302,124
303,1617
477,779
1158,1575
1431,1289
366,1497
898,1486
145,906
1089,545
559,1245
1982,1152
452,1615
776,1613
1697,769
1571,725
1429,270
738,799
1443,44
1352,1034
1388,998
1413,201
356,1054
1366,1389
672,274
1306,1885
1239,1022
1719,1755
508,1552
1787,276
452,820
1022,1957
719,192
723,77
1155,873
914,1405
1994,57
518,1385
1988,1034
235,1487
427,385
859,388
594,403
1474,1055
1530,321
1935,1938
1151,1004
1162,628
180,71
6,226
1969,1073
257,594
1328,775
755,241
1453,132
1836,1037
1331,1393
1277,1906
146,75
102,1153
963,109
1543,650
177,1010
1560,1926
1465,1951
394,578
313,1917
