900,562
294,1623
1102,996
857,883
833,660
1847,565
1413,540
736,791
1388,501
1469,1582
1838,408
1856,481
1858,665
259,1766
1590,1378
440,1911
1289,1818
960,1858
1492,1471
1031,1534
714,73
755,680
350,611
475,1047
1717,1579
1795,1846
1363,907
316,1278
1271,1183
299,1625
336,288
1100,750
86,1947
1568,1369
1811,871
1753,701
737,916
884,536
763,1759
1781,1603
673,860
1123,1176
1413,778
1623,569
593,1153
1140,106
248,5
1087,1671
471,330
16,738
349,1424
1766,1290
421,909
1405,1802
1137,966
547,15
977,3
463,504
1815,1671
1528,1155
1207,715
623,1430
966,1144
842,1990
1753,158
400,1248
1391,295
1732,1932
1404,1284
1806,1410
1953,1855
1502,1715
90,1732
437,802
387,578
1462,585
1688,949
859,69
1031,1211
465,1886
647,259
1876,173
1364,301
1927,1165
1407,1772
1373,1124
1583,284
472,1004
1500,1668
1609,707
1646,58
1892,1644
1617,230
1685,1845
1417,1244
877,106
349,1866
1732,1414
383,1731
1283,816
707,1859
1180,927
1631,1286
1566,19
1951,692
1636,28
1615,572
1542,464
1992,1852
1939,1229
561,446
773,793
379,571
976,313
1942,970
930,685
786,1948
1739,46
99,552
715,1842
1833,1231
1323,0
1721,827
1349,1639
662,1605
221,1870
1634,1510
1741,1598
229,1
1877,1215
175,1471
1680,706
1505,90
1716,1798
590,791
776,1581
597,1390
1540,664
926,1378
1744,282
1378,128
1001,1308
1992,1940
1386,527
777,744
1652,1255
579,317
1507,1932
372,1648
1335,1485
1019,759
202,132
790,1166
206,915
688,315
1446,560
787,1575
1515,1136
973,381
1135,46
266,984
785,1779
424,1821
313,1430
1526,422
918,606
1605,1224
69,93
770,624
209,132
1433,1421
391,1490
1743,1172
1863,1658
1583,546
1320,1827
1852,418
1070,494
692,1599
687,157
1152,1730
73,731
1531,1864
1737,349
1319,1056
587,1012
1214,1770
612,1747
1110,1748
1419,121
1199,2000
641,952
850,316
263,686
521,0
1462,1214
422,625
126,1381
1841,301
525,1563
374,81
253,1368
1840,390
1257,102
973,706
476,717
1612,1970
1733,1132
60,614
348,1583
864,675
568,1617
1605,1752
924,1228
1227,1377
649,490
1600,74
382,694
404,1507
249,1721
1468,1737
1657,878
1967,1492
493,1024
158,40
636,655
1851,1213
398,926
1454,762
812,529
489,39
1450,806
1349,1190
1917,668
1474,1901
668,525
751,903
104,920
133,652
566,161
1010,996
1400,515
697,807
690,577
978,335
1459,460
1661,61
1834,772
1944,299
1096,83
1671,1682
1742,1014
1726,948
710,174
1667,215
948,807
235,1104
150,1558
1981,1958
370,160
910,1500
1536,1130
1312,98
1705,1819
365,464
988,1716
1230,1445
433,1617
210,1785
1356,1166
1946,45
1231,1540
812,615
788,772
1903,184
512,665
1023,1805
1100,767
1846,1924
500,536
419,1814
905,1608
956,1227
78,566
272,903
558,1332
1298,1605
403,1908
1750,1708
334,1195
1934,1079
1153,505
1281,238
784,938
204,1673
680,353
1548,975
465,775
1132,1665
185,302
1495,1161
1149,252
1450,151
1005,1872
1220,1371
938,674
1271,975
1353,1621
1437,1241
1520,1168
1100,911
1471,1082
736,561
467,162
494,1342
662,113
385,1035
745,621
1495,703
933,1902
1490,629
1281,937
760,1368
923,299
552,44
1682,1965
1091,1282
1163,831
65,1204
1782,629
821,418
741,700
331,1063
1133,1403
730,698
42,1262
1935,302
1773,1454
1672,624
1448,494
1287,1779
1368,1040
1354,1654
1241,1033
366,1949
629,166
1803,1360
1931,203
1884,54
1800,107
603,159
1233,1929
528,1102
1754,1514
542,676
1621,887
956,169
665,803
742,1596
1574,1879
1968,1813
950,1042
121,1802
1515,424
1248,440
225,1738
1695,1916
422,1473
322,1826
727,176
482,783
1638,732
1865,16
1958,1956
708,1773
529,1078
935,793
1596,1901
33,1933
469,657
18,362
777,1878
868,1961
217,675
1974,1335
738,1502
456,649
948,41
873,1062
289,1469
932,40
689,1541
610,1889
6,1430
1541,1761
732,20
221,1249
1583,844
1348,1487
1735,1424
780,910
679,305
230,1010
294,1643
1110,273
558,1385
659,1851
1396,1486
447,1750
1103,21
125,1504
475,764
1388,1334
624,707
381,903
1683,1555
553,1680
855,1724
1617,27
1,1414
1778,1500
869,914
781,172
583,1460
961,1704
1319,493
1244,1755
186,1794
1701,1403
1672,1277
16,163
1289,1768
1348,1838
757,1659
205,1833
33,405
1003,702
977,1555
1975,1292
1742,1318
886,1212
86,1620
533,1977
492,291
767,1129
741,978
15,60
1845,1571
277,1122
4,192
495,458
1161,1744
1447,1540
1914,89
1854,484
12,1277
1516,629
1540,1580
457,838
816,951
1434,1372
1523,1145
1643,1862
703,85
1326,1441
546,400
1368,1898
1390,640
1097,1836
1161,397
1353,1060
746,1304
1725,831
1759,727
1157,1448
488,1236
1781,66
1107,1420
173,342
868,1018
127,1143
949,1504
684,1835
796,47
904,1698
924,1761
710,1781
1280,266
56,1028
986,859
96,35
43,1172
836,1985
589,1790
400,864
1775,1580
1424,272
1085,1100
787,290
832,739
1251,108
443,760
392,1532
957,1255
823,1554
712,773
464,1531
905,1007
531,869
576,1954
1619,213
1793,166
1615,1921
1104,1737
930,427
864,470
198,1257
887,709
1028,228
965,93
1281,226
1811,1754
1799,1076
1060,338
1784,940
1799,1479
194,1711
722,1767
247,1388
272,602
1476,1678
921,1254
1955,1889
1225,1441
535,512
1424,1851
692,1389
281,46
283,673
1831,935
693,978
841,298
1578,1801
1712,440
910,167
199,587
168,32
749,1518
1223,847
292,705
1287,214
1515,1043
122,193
1548,1373
783,395
746,1380
1413,1993
790,27
1263,1921
1045,515
1916,1565
1494,1547
1459,500
1232,1810
380,374
271,1815
825,278
953,907
918,1155
942,457
486,339
1523,1896
1022,978
260,670
1779,1894
139,725
648,1419
500,996
1467,530
471,504
1914,796
1432,956
742,1716
935,827
1306,159
782,296
905,988
1556,588
1451,1023
266,1659
1150,101
1243,1144
676,451
1293,1014
1045,843
1044,1071
1940,1890
1295,1099
1441,544
716,1702
702,528
961,203
1261,387
254,586
195,149
1648,401
387,785
1535,1152
1466,800
712,628
833,1109
1825,1634
909,1078
1306,1932
1150,17
373,782
272,1292
1310,533
1111,1148
1221,1018
1620,1938
1605,1537
1850,1701
1550,500
1805,1398
769,156
934,86
370,351
515,530
682,1005
789,1089
53,70
1038,1605
1246,461
1571,260
1363,359
1766,376
1790,477
1614,1976
1706,615
494,1193
4,1526
1968,1420
545,1843
645,1493
760,127
726,364
522,1241
1763,225
1131,1822
571,1450
803,427
682,1264
36,0
1763,512
773,1454
1846,94
1721,881
794,1117
84,1983
880,1585
275,28
940,555
1024,506
247,961
1655,1982
1641,593
983,136
1037,691
1654,967
1465,942
203,808
197,815
813,1490
677,1992
1053,1757
1605,193
1856,288
1667,739
1442,286
1172,596
1247,1611
34,1112
606,1785
410,1548
1962,413
1001,1629
182,1632
1579,145
1248,1652
1224,1845
1275,349
109,759
333,951
1107,843
1560,1237
1001,831
1759,1799
472,353
177,1977
1091,1797
1460,715
1807,1880
341,707
1082,1028
1048,150
1457,1048
1058,143
851,186
1713,1756
631,1877
1102,772
721,492
3,1547
1156,1755
1900,1699
111,1600
167,569
1507,1705
1835,724
889,611
1084,1450
1216,1049
271,891
29,878
638,58
1146,1963
1942,1313
1711,1149
107,795
1424,1989
769,1211
891,564
1819,1020
1668,220
1708,289
943,478
1082,889
1555,518
1868,1052
1536,1655
939,41
1714,914
98,862
1562,1594
384,758
88,718
1888,1696
1782,332
1438,1816
1811,1268
1402,1313
448,1410
131,1227
438,1676
1510,560
1011,1636
1741,224
863,1993
1066,1328
1397,1907
1149,1784
669,80
406,1604
397,1144
1532,520
255,462
531,591
1298,998
752,1893
293,727
1293,1365
1844,1271
504,354
1421,733
1229,305
1194,1570
1746,224
645,475
205,242
781,1982
1584,1926
580,1379
145,1015
1439,1983
1515,4
545,1582
655,517
313,217
1444,1707
1486,200
54,513
696,105
844,1959
1767,1891
865,1276
762,1984
549,888
326,1223
1187,1826
1329,1095
1305,30
644,565
1295,778
512,1685
646,433
281,103
942,1022
937,1127
1525,1579
641,1301
1724,1694
1325,1752
957,858
1446,703
1385,522
1648,563
644,1806
1401,894
968,190
1929,1522
1590,72
1901,1630
772,896
1358,242
174,564
1250,715
1497,718
745,920
1247,576
1442,1805
526,211
1578,1775
1089,690
746,1926
912,340
193,1218
1557,1543
603,1882
670,1613
1401,500
1633,628
1444,1740
1830,1372
33,565
1019,1593
396,746
408,1930
1492,1940
127,893
469,1490
76,1801
99,552
141,1716
1500,421
1907,40
800,1991
1255,1238
952,719
326,1581
1733,1295
1372,304
1805,1554
464,1435
461,1614
1088,1037
1883,91
1610,672
1397,1554
222,652
803,808
701,407
1559,807
1000,498
333,1882
475,1347
1831,116
993,1574
241,1131
1083,346
1705,1696
1615,1652
1166,498
1777,949
1890,674
