670,1968
1141,520
941,1
123,1201
1402,1197
967,1645
143,1106
1350,295
1640,538
1945,1774
931,17
1164,766
870,1324
1498,1071
896,1901
313,673
362,1070
1954,593
817,575
1219,304
120,1618
1939,70
1125,1162
100,1855
1237,7
899,817
1860,338
1887,646
615,614
1742,841
87,1902
1563,1129
1719,301
1239,1524
854,199
536,474
1531,963
1470,1486
910,1180
1424,962
840,1348
939,1857
456,16
605,953
78,1395
1274,1627
558,1536
329,952
100,1084
1578,1325
1049,548
744,11
1590,196
1003,1107
1354,982
979,1998
1216,1794
521,1673
1316,462
884,1393
992,261
433,1521
1390,1931
1382,1467
1085,789
160,1524
124,868
359,1986
59,847
393,1722
1351,406
742,314
38,578
161,1919
327,1298
46,1449
650,1918
376,1218
995,1206
379,778
282,475
1478,793
926,1941
1757,1164
1226,1603
1831,1835
1876,1790
1594,1506
1259,1115
1510,267
1403,1212
820,1063
1900,726
1654,1582
1993,738
1176,1200
1575,156
1272,340
1700,1400
748,51
873,1322
1402,1624
450,1973
1745,1150
1418,1372
1069,549
1768,22
1751,1361
800,894
1663,262
577,1305
520,557
1073,3
1100,156
1371,584
952,1862
182,1871
454,1292
1616,636
1517,1009
966,1319
1601,672
301,1653
1981,1443
1119,66
1374,1196
36,1398
312,1634
398,630
596,415
1190,292
843,169
598,1995
529,1610
1970,690
648,165
311,441
389,735
1924,1064
1506,1763
2000,828
279,1606
984,1436
847,1515
429,955
602,1973
741,468
970,1605
598,234
553,1299
1861,151
1293,1887
1493,1602
678,1566
324,456
267,1682
1077,696
1487,1733
876,1739
1937,1755
1203,1563
1713,1727
518,1270
480,1159
803,1828
1927,1947
1910,78
535,308
1755,1035
371,274
756,1860
1884,1793
1018,820
412,1051
1897,51
1437,1323
1610,1456
1361,964
204,558
1046,171
271,1369
1324,785
500,859
698,1177
1669,136
417,62
1330,25
180,57
1540,968
1334,2000
100,884
1748,1846
132,1262
297,309
1174,1276
224,1026
607,514
1119,359
282,876
1645,1052
1724,1323
674,363
344,91
338,1689
1631,57
256,282
1552,1614
958,623
1429,1087
40,1089
1949,50
1390,1833
731,1960
1622,176
1908,48
168,282
1076,1183
762,1118
1393,1517
702,353
741,1527
1841,1691
779,1333
1176,1101
582,740
1180,471
575,502
1959,352
86,327
1374,1722
1748,409
509,510
1488,78
1262,412
1561,923
1863,1155
1395,999
1611,1618
495,781
993,237
1332,443
41,1607
830,778
1808,513
751,154
143,485
155,1904
223,349
7,396
825,1905
207,853
1648,525
148,1506
203,1087
1529,319
1482,739
488,82
1236,1192
689,1682
798,462
1220,589
191,925
495,396
1069,692
1639,1410
673,733
1477,80
1878,772
298,725
1157,974
525,561
1594,884
13,190
224,382
264,1830
1232,562
568,1708
706,159
595,1874
228,895
910,843
1971,1842
1111,648
691,1008
443,123
1751,1590
1027,454
986,1062
1796,1569
1618,1500
750,1967
412,1815
1007,1272
693,222
1263,1090
1427,1338
1976,502
865,1380
724,1586
1257,1694
1168,52
1751,1841
1098,1151
1540,800
1425,386
466,1959
993,1924
1744,123
1663,209
608,1156
765,349
1416,985
825,883
881,460
1222,524
95,952
1579,1320
925,353
551,789
1184,710
718,1022
1086,1419
635,962
508,312
1717,413
45,105
1251,593
61,642
1682,1258
1551,485
1366,407
401,1966
1837,1676
1085,734
465,1565
1346,21
653,220
337,687
799,1484
801,1424
192,493
529,1637
868,381
18,1900
1576,465
45,45
371,964
741,679
916,1344
1936,1293
620,210
452,365
591,1908
522,1551
1670,1713
918,12
579,1607
63,956
358,1278
978,1619
293,998
219,1231
416,1513
969,916
1950,728
27,41
682,539
1894,1720
1660,1026
1582,1044
1419,1247
1277,167
411,762
890,461
1047,1162
1954,778
450,724
840,286
70,357
488,1207
1946,487
1178,602
1168,1356
1547,1946
1201,1705
1051,1933
469,316
216,1851
172,1045
830,689
431,369
1801,489
1957,1991
1224,1629
1677,1117
1129,86
1966,541
634,314
1517,1757
610,1140
364,643
94,848
592,913
1664,394
1173,727
163,1486
1963,1108
145,1885
1190,1271
1455,238
512,174
858,122
849,1783
1080,916
1236,1588
1262,101
1514,1133
1308,1288
1618,1101
605,332
1842,1181
1747,1734
1484,221
681,445
473,1539
781,1215
1740,402
1243,458
1906,308
1673,1898
1784,955
1500,1135
569,881
1341,1816
637,740
1467,1036
474,282
371,700
1160,492
1852,1962
672,1206
499,118
1116,1515
688,71
1971,1424
1576,45
58,396
722,25
1234,516
1861,1409
1000,225
559,231
1725,1162
29,662
732,23
1504,380
1869,932
1315,58
516,1541
547,1940
1391,1992
703,1800
318,1729
890,1630
777,583
1046,1776
309,937
1685,1868
343,1984
1332,1563
1371,1262
162,143
1329,553
1271,694
1257,1197
934,501
1533,123
137,198
688,1889
1263,1914
885,302
261,1736
517,1807
684,23
0,1936
60,1440
760,133
379,1742
844,81
327,210
968,904
587,1413
395,562
6,151
538,903
1227,1324
1768,1925
1309,1207
203,446
1626,526
1451,1008
1461,1653
1828,383
1568,1290
521,1367
524,1714
809,1509
673,1089
104,1893
1961,82
1180,1969
706,257
1834,1373
1819,812
1753,1147
57,862
372,628
580,124
684,1880
1242,1934
156,1549
1935,1780
1878,1882
1517,1777
1600,956
253,303
1490,634
1735,1147
1858,1004
1343,1626
1653,333
1123,1186
1093,133
1843,1454
197,1033
11,927
1145,1956
338,314
981,1106
973,653
6,1333
242,1045
1749,1668
273,858
1973,886
1044,1224
868,101
966,191
1133,866
1419,1827
1795,275
376,1898
1711,1771
28,1412
1163,1654
1955,1577
1352,1722
896,1385
72,431
1841,376
625,902
849,1759
1594,774
752,1412
1765,862
354,1483
1055,1614
1674,73
1675,1797
1371,1078
466,94
551,358
602,1026
1704,1879
665,1650
1036,341
1667,674
696,1343
1772,694
1986,1507
1284,1861
409,1964
1391,402
426,1716
1453,869
1953,1593
1965,1055
1895,809
1672,349
1977,1972
1506,1764
1142,1712
1849,418
716,642
168,1670
66,1458
1289,1273
1284,341
1773,802
1053,1707
925,1698
1857,861
1678,639
526,1003
1917,746
401,707
618,724
467,266
1882,1999
71,106
42,847
1742,541
203,1559
1563,1762
597,1147
1926,307
802,631
378,866
368,1139
350,674
198,981
624,1334
345,1956
52,243
67,1235
34,258
1220,1530
60,643
209,941
1818,812
667,707
115,736
251,1274
1193,1145
808,1359
1580,442
1011,1028
251,1371
1679,1454
9,1530
1676,1862
169,403
1936,872
1746,569
20,905
924,1426
1127,1725
1985,1524
1119,944
939,447
1204,1067
864,193
37,1023
211,115
845,186
1352,1188
1424,1832
198,447
780,1265
1598,957
1953,115
1019,1630
194,35
1732,298
88,1737
244,1986
1193,1022
526,461
773,1999
474,1176
866,1683
1918,222
994,1060
115,179
118,1232
649,151
1041,72
1160,1376
502,1973
1166,1368
1487,1872
1456,590
1155,1033
1187,1703
1227,140
1394,953
1291,1961
943,546
1327,136
1347,430
1992,643
115,1491
1292,520
269,262
978,1965
1847,1198
544,5
1565,694
961,980
355,1111
1718,168
1125,1495
1458,1243
634,1749
1497,1485
1880,1975
865,1576
1307,555
32,1310
604,1004
285,841
1574,979
1231,1813
704,35
771,1084
125,1285
1790,1437
103,1385
1290,1199
588,135
974,585
247,1025
1864,1177
1488,161
1264,1550
1567,1725
1714,910
46,685
1402,508
1113,794
1098,659
553,298
1344,1680
183,1252
1473,295
381,1679
209,1622
1880,120
58,564
1943,172
1952,1568
94,148
738,393
1240,1708
1693,868
1674,1529
769,877
1017,1147
493,456
1100,1813
336,111
614,1761
1372,498
1886,433
249,776
223,1437
973,568
848,283
94,1420
576,1452
886,1194
1112,1135
391,828
39,1216
1650,338
164,1820
1824,1062
266,1483
1956,390
1112,1064
1031,111
456,733
388,662
42,1152
1081,439
1307,581
726,1614
1783,1661
19,1213
340,1043
650,649
494,1488
108,1347
911,83
1789,1925
1528,699
1323,1729
1689,366
1426,1421
635,226
790,138
184,1732
630,669
113,1666
13,683
688,993
887,1253
1211,384
1675,1097
673,1115
1452,553
1797,1159
1739,310
914,305
1944,775
1922,52
781,1378
86,1513
1646,167
346,373
1492,114
1598,1070
624,1656
1267,842
759,111
486,1895
1089,225
281,1672
447,1242
1995,1347
588,688
1391,1520
191,717
1737,1557
1303,318
1577,368
1735,1728
1154,496
1300,233
1371,310
1421,1841
520,1496
690,368
714,1764
1177,352
1062,1524
533,642
1359,1167
1211,940
1180,919
885,1024
1618,757
1738,1342
669,1975
1183,409
1390,1134
196,252
1685,115
1321,1681
484,907
449,919
1929,1154
162,1746
491,833
785,1509
201,1927
398,315
445,1049
842,331
1438,1397
1473,980
849,26
155,442
1301,504
628,279
84,1349
1535,429
668,1273
808,671
1144,485
103,1376
670,1304
1950,247
793,1319
1710,214
1090,524
1916,1852
1410,789
1304,68
976,1272
1651,1543
1292,1840
1527,32
729,1949
541,922
1266,1919
647,223
1573,1428
364,1507
1838,340
520,325
547,1833
1301,613
1400,839
641,917
1746,380
232,1126
